NC_project_short_code,sample_type,year,month,day,Site,Cell,depth_zone,transect,species_classcode,count,size,depth,heading,observer,additional,notes
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,1,HALKAM,3,4,9.1,300,William Ray,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,1,HALKAM,1,5,9.1,300,William Ray,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,1,HALKAM,1,6,9.1,300,William Ray,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,1,HALRUF,2,16,9.1,300,William Ray,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,1,HALRUF,1,18,9.1,300,William Ray,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,1,HALRUF,5,19,9.1,300,William Ray,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,1,HALRUF,3,20,9.1,300,William Ray,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,1,HALRUF,3,21,9.1,300,William Ray,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,1,HALRUF,1,22,9.1,300,William Ray,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,1,HALRUF,3,23,9.1,300,William Ray,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,STRFRAAD,8,7,10.4,90,Johnathan Centoni,NA,18.5m REDS
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,STRFRAAD,17,10,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,STRFRAAD,12,8,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,STRFRAAD,7,11,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,STRFRAAD,6,5,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,STRFRAAD,6,6,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,STRFRAAD,5,12,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,STRFRAAD,3,13,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,STRFRAAD,6,9,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,STRFRAAD,2,4,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,STRFRAAD,1,2,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,STRFRAAD,4,14,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,STRPURAD,16,5,10.4,90,Johnathan Centoni,NA,24m PURPS
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,STRPURAD,20,4,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,STRPURAD,13,3,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,STRPURAD,9,6,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,STRPURAD,1,1,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,STRPURAD,1,7,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,STRPURAD,3,2,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,HALRUF,7,18,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,HALRUF,3,12,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,HALRUF,3,19,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,HALRUF,5,15,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,HALRUF,7,22,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,HALRUF,4,16,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,HALRUF,6,21,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,HALRUF,1,3,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,HALRUF,2,7,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,HALRUF,8,20,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,HALRUF,2,11,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,HALRUF,6,10,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,HALRUF,3,8,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,HALRUF,3,17,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,HALRUF,1,13,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,HALRUF,1,4,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,HALRUF,1,14,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,HALRUF,1,2,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,HALWAL,1,11,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,HALWAL,1,7,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,HALWAL,3,8,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,HALWAL,3,6,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,HALWAL,2,5,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,1,HALKAM,1,7,10.4,90,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,STRFRAAD,11,14,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,STRFRAAD,3,8,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,STRFRAAD,6,11,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,STRFRAAD,8,16,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,STRFRAAD,13,13,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,STRFRAAD,8,17,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,STRFRAAD,8,15,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,STRFRAAD,13,12,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,STRFRAAD,1,9,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,STRFRAAD,4,22,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,STRFRAAD,3,9,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,STRFRAAD,1,21,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,STRPURAD,7,4,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,STRPURAD,11,6,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,STRPURAD,4,7,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,STRPURAD,8,5,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,STRPURAD,2,8,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,STRPURAD,3,9,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,STRPURAD,2,10,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,STRPURAD,2,11,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,HALRUF,2,11,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,HALRUF,1,13,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,HALRUF,3,19,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,HALRUF,1,18,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,HALRUF,1,7,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,HALRUF,2,22,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,HALRUF,2,10,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,HALRUF,2,21,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,HALRUF,1,12,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,HALRUF,3,20,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,HALRUF,1,17,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,HALRUF,1,9,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,HALRUF,1,16,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,HALRUF,1,3,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,HALWAL,1,11,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,HALKAM,1,8,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,7,28,Caspar,2,12,2,HALKAM,1,7,10.4,330,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,STRFRAAD,1,3,10.7,120,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,STRFRAAD,14,4,10.7,120,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,STRFRAAD,6,5,10.7,120,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,STRFRAAD,2,6,10.7,120,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,STRFRAAD,15,7,10.7,120,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,STRFRAAD,25,8,10.7,120,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,STRFRAAD,5,9,10.7,120,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,STRFRAAD,14,10,10.7,120,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,STRFRAAD,6,11,10.7,120,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,STRFRAAD,1,12,10.7,120,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,STRFRAAD,46,NA,10.7,120,Johnathan Centoni,Yes,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,STRPURAD,9,1,10.7,120,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,STRPURAD,32,2,10.7,120,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,STRPURAD,29,3,10.7,120,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,STRPURAD,11,4,10.7,120,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,STRPURAD,7,5,10.7,120,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,STRPURAD,2,6,10.7,120,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,STRPURAD,540,NA,10.7,120,Johnathan Centoni,Yes,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,HALWAL,1,6,10.7,120,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,HALRUF,1,2,10.7,120,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,HALRUF,3,3,10.7,120,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,HALRUF,1,9,10.7,120,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,HALRUF,1,10,10.7,120,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,HALRUF,1,13,10.7,120,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,HALRUF,1,17,10.7,120,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,HALRUF,3,18,10.7,120,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,HALRUF,1,19,10.7,120,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,HALRUF,6,20,10.7,120,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,HALRUF,8,21,10.7,120,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,HALRUF,3,22,10.7,120,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,19,Caspar,2,12,2,HALRUF,1,23,10.7,120,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,STRFRAAD,1,6,5.2,240,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,STRFRAAD,2,8,5.2,240,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,STRFRAAD,2,9,5.2,240,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,STRFRAAD,5,10,5.2,240,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,STRFRAAD,13,11,5.2,240,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,STRFRAAD,27,12,5.2,240,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,STRFRAAD,28,13,5.2,240,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,STRFRAAD,10,14,5.2,240,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,STRFRAAD,1,15,5.2,240,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,STRFRAAD,1,17,5.2,240,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,STRFRAAD,67,NA,5.2,240,Franklin Moitoza,Yes,2 WHITHER
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,STRFRAAD,107,NA,5.2,240,Franklin Moitoza,Yes,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,STRFRAAD,83,NA,5.2,240,Franklin Moitoza,Yes,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,STRPURAD,2,2,5.2,240,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,STRPURAD,20,3,5.2,240,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,STRPURAD,17,4,5.2,240,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,STRPURAD,27,5,5.2,240,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,STRPURAD,21,6,5.2,240,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,STRPURAD,3,7,5.2,240,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,STRPURAD,26,NA,5.2,240,Franklin Moitoza,Yes,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,STRPURAD,38,NA,5.2,240,Franklin Moitoza,Yes,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,STRPURAD,59,NA,5.2,240,Franklin Moitoza,Yes,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,HALRUF,1,2,5.2,240,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,HALRUF,1,3,5.2,240,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,HALRUF,1,4,5.2,240,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,HALRUF,5,5,5.2,240,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,HALRUF,1,6,5.2,240,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,HALRUF,2,8,5.2,240,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,HALRUF,2,12,5.2,240,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,HALRUF,1,13,5.2,240,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,HALRUF,1,14,5.2,240,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,HALRUF,1,15,5.2,240,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,HALRUF,1,17,5.2,240,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,HALRUF,2,18,5.2,240,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,1,HALRUF,1,21,5.2,240,Franklin Moitoza,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,1,STRFRAAD,3,4,4.3,90,Johnny Roche,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,1,STRFRAAD,3,5,4.3,90,Johnny Roche,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,1,STRFRAAD,3,6,4.3,90,Johnny Roche,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,1,STRFRAAD,7,7,4.3,90,Johnny Roche,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,1,STRFRAAD,9,8,4.3,90,Johnny Roche,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,1,STRFRAAD,6,9,4.3,90,Johnny Roche,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,1,STRFRAAD,13,10,4.3,90,Johnny Roche,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,1,STRFRAAD,17,11,4.3,90,Johnny Roche,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,1,STRFRAAD,21,12,4.3,90,Johnny Roche,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,1,STRFRAAD,8,13,4.3,90,Johnny Roche,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,1,STRFRAAD,315,NA,4.3,90,Johnny Roche,Yes,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,1,STRPURAD,8,2,4.3,90,Johnny Roche,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,1,STRPURAD,21,3,4.3,90,Johnny Roche,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,1,STRPURAD,29,4,4.3,90,Johnny Roche,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,1,STRPURAD,19,5,4.3,90,Johnny Roche,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,1,STRPURAD,8,6,4.3,90,Johnny Roche,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,1,STRPURAD,4,7,4.3,90,Johnny Roche,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,1,STRPURAD,1,8,4.3,90,Johnny Roche,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,1,STRPURAD,405,NA,4.3,90,Johnny Roche,Yes,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,1,HALRUF,1,21,4.3,90,Johnny Roche,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,1,HALRUF,2,12,4.3,90,Johnny Roche,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,2,STRFRAAD,1,2,4.6,270,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,2,STRFRAAD,1,3,4.6,270,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,2,STRFRAAD,2,5,4.6,270,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,2,STRFRAAD,1,6,4.6,270,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,2,STRFRAAD,3,7,4.6,270,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,2,STRFRAAD,17,8,4.6,270,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,2,STRFRAAD,4,9,4.6,270,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,2,STRFRAAD,29,10,4.6,270,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,2,STRFRAAD,15,11,4.6,270,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,2,STRFRAAD,16,12,4.6,270,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,2,STRFRAAD,1,13,4.6,270,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,2,STRFRAAD,151,NA,4.6,270,Johnathan Centoni,Yes,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,2,STRPURAD,1,1,4.6,270,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,2,STRPURAD,16,2,4.6,270,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,2,STRPURAD,29,3,4.6,270,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,2,STRPURAD,31,4,4.6,270,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,2,STRPURAD,11,5,4.6,270,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,2,STRPURAD,2,6,4.6,270,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,2,STRPURAD,531,NA,4.6,270,Johnathan Centoni,Yes,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,2,HALRUF,1,15,4.6,270,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,2,HALRUF,1,4,4.6,270,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,2,HALRUF,1,16,4.6,270,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,2,HALRUF,1,12,4.6,270,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,2,HALRUF,1,20,4.6,270,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2015,7,11,Caspar,3,4,2,HALRUF,1,3,4.6,270,Johnathan Centoni,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,2,STRFRAAD,2,5,4.6,180,Ryan Jenkinson,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,2,STRFRAAD,1,6,4.6,180,Ryan Jenkinson,NA,NA
NC_Kelp_SRock,SIZE,2014,9,12,Caspar,3,4,2,STRFRAAD,3,7,4.6,180,Ryan Jenkinson,NA,NA
